block_id,display_name,category,material,variant,shape,render_bucket,alpha_mode,needs_sorting,occludes,occlusion_mode,mesh_profile,collision_kind,aabb_min,aabb_max,attach_faces,requires_support,double_sided,tex_layers,state_params,hardness_class,sound_class,flammable,requires_water,tint_mode,growth_rule_id,growth_params_json,mesh_notes,tags,display_name_zh,display_name_bi,category_zh,material_zh,variant_zh
white_clay_rich_block,white_clay rich block,geology:soil_sediment,white_clay,rich,block,OPAQUE,OPAQUE,False,True,full,CUBE,full,"0,0,0","1,1,1",,False,False,6 (block) / 1 (layer/pile),,soft,soil,False,False,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:soil_sediment;RICH;shape:block,白黏土rich块,white_clay rich block / 白黏土rich块,地质/土sediment,白黏土,
white_clay_rich_layer,white_clay rich layer,geology:soil_sediment,white_clay,rich,layer,CUTOUT,CUTOUT,False,False,none,LAYERED_1_8,layered,"0,0,0","1,(layers/8),1",top,True,False,6 (block) / 1 (layer/pile),layers(1-8),soft,soil,False,False,,NONE,,Layered mesh: 1–8 layers; height = n/8; like snow,geology:soil_sediment;RICH;shape:layer,白黏土richlayer,white_clay rich layer / 白黏土richlayer,地质/土sediment,白黏土,
white_clay_rich_pile,white_clay rich pile,geology:soil_sediment,white_clay,rich,pile,CUTOUT,CUTOUT,False,False,none,PILE_LOW,pile,"0,0,0","1,0.25,1",top,True,False,6 (block) / 1 (layer/pile),,soft,soil,False,False,,NONE,,Low mound mesh; collision 0.25 height; blends edges,geology:soil_sediment;RICH;shape:pile,白黏土richpile,white_clay rich pile / 白黏土richpile,地质/土sediment,白黏土,
white_clay_compacted_block,white_clay compacted block,geology:soil_sediment,white_clay,compacted,block,OPAQUE,OPAQUE,False,True,full,CUBE,full,"0,0,0","1,1,1",,False,False,6 (block) / 1 (layer/pile),,soft,soil,False,False,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:soil_sediment;COMPACTED;shape:block,白黏土compacted块,white_clay compacted block / 白黏土compacted块,地质/土sediment,白黏土,
white_clay_compacted_layer,white_clay compacted layer,geology:soil_sediment,white_clay,compacted,layer,CUTOUT,CUTOUT,False,False,none,LAYERED_1_8,layered,"0,0,0","1,(layers/8),1",top,True,False,6 (block) / 1 (layer/pile),layers(1-8),soft,soil,False,False,,NONE,,Layered mesh: 1–8 layers; height = n/8; like snow,geology:soil_sediment;COMPACTED;shape:layer,白黏土compactedlayer,white_clay compacted layer / 白黏土compactedlayer,地质/土sediment,白黏土,
white_clay_compacted_pile,white_clay compacted pile,geology:soil_sediment,white_clay,compacted,pile,CUTOUT,CUTOUT,False,False,none,PILE_LOW,pile,"0,0,0","1,0.25,1",top,True,False,6 (block) / 1 (layer/pile),,soft,soil,False,False,,NONE,,Low mound mesh; collision 0.25 height; blends edges,geology:soil_sediment;COMPACTED;shape:pile,白黏土compactedpile,white_clay compacted pile / 白黏土compactedpile,地质/土sediment,白黏土,
hematite_ore_block,hematite ore block,geology:ore:iron,hematite,ore,block,OPAQUE,OPAQUE,False,True,full,CUBE,full,"0,0,0","1,1,1",,False,False,6 (block) / 1 (cluster/deposit),,hard,stone,False,False,,NONE,,Axis-aligned cube; face culling; collision full cube,geology:ore:iron;ORE;shape:block,hematite矿块,hematite ore block / hematite矿块,地质/矿/铁,,矿
hematite_ore_cluster,hematite ore cluster,geology:ore:iron,hematite,ore,cluster,CUTOUT,CUTOUT,False,False,none,CLUSTER,none,,,any,True,False,6 (block) / 1 (cluster/deposit),face_attach,hard,stone,False,False,,NONE,,Block-model cluster protrusion; needs face attachment,geology:ore:iron;ORE;shape:cluster,hematite矿cluster,hematite ore cluster / hematite矿cluster,地质/矿/铁,,矿
hematite_ore_deposit,hematite ore deposit,geology:ore:iron,hematite,ore,deposit,CUTOUT,CUTOUT,False,False,none,DEPOSIT_PATCH,none,,,top,True,False,6 (block) / 1 (cluster/deposit),,hard,stone,False,False,,NONE,,Surface patch mesh; can be decal-like / thin layer,geology:ore:iron;ORE;shape:deposit,hematite矿deposit,hematite ore deposit / hematite矿deposit,地质/矿/铁,,矿
hematite_rich_ore_block,hematite rich_ore block,geology:ore:iron,hematite,rich_ore,block,OPAQUE,OPAQUE,False,True,full,CUBE,full,"0,0,0","1,1,1",,False,False,6 (block) / 1 (cluster/deposit),,hard,stone,False,False,,NONE,,Axis-aligned cube; face culling; collision full cube,geology:ore:iron;RICH_ORE;shape:block,hematiterich矿块,hematite rich_ore block / hematiterich矿块,地质/矿/铁,,rich矿
hematite_rich_ore_cluster,hematite rich_ore cluster,geology:ore:iron,hematite,rich_ore,cluster,CUTOUT,CUTOUT,False,False,none,CLUSTER,none,,,any,True,False,6 (block) / 1 (cluster/deposit),face_attach,hard,stone,False,False,,NONE,,Block-model cluster protrusion; needs face attachment,geology:ore:iron;RICH_ORE;shape:cluster,hematiterich矿cluster,hematite rich_ore cluster / hematiterich矿cluster,地质/矿/铁,,rich矿
hematite_rich_ore_deposit,hematite rich_ore deposit,geology:ore:iron,hematite,rich_ore,deposit,CUTOUT,CUTOUT,False,False,none,DEPOSIT_PATCH,none,,,top,True,False,6 (block) / 1 (cluster/deposit),,hard,stone,False,False,,NONE,,Surface patch mesh; can be decal-like / thin layer,geology:ore:iron;RICH_ORE;shape:deposit,hematiterich矿deposit,hematite rich_ore deposit / hematiterich矿deposit,地质/矿/铁,,rich矿
hematite_vein_block,hematite vein block,geology:ore:iron,hematite,vein,block,OPAQUE,OPAQUE,False,True,full,CUBE,full,"0,0,0","1,1,1",,False,False,6 (block) / 1 (cluster/deposit),,hard,stone,False,False,,NONE,,Axis-aligned cube; face culling; collision full cube,geology:ore:iron;VEIN;shape:block,hematitevein块,hematite vein block / hematitevein块,地质/矿/铁,,
hematite_vein_cluster,hematite vein cluster,geology:ore:iron,hematite,vein,cluster,CUTOUT,CUTOUT,False,False,none,CLUSTER,none,,,any,True,False,6 (block) / 1 (cluster/deposit),face_attach,hard,stone,False,False,,NONE,,Block-model cluster protrusion; needs face attachment,geology:ore:iron;VEIN;shape:cluster,,hematite vein cluster,地质/矿/铁,,
hematite_vein_deposit,hematite vein deposit,geology:ore:iron,hematite,vein,deposit,CUTOUT,CUTOUT,False,False,none,DEPOSIT_PATCH,none,,,top,True,False,6 (block) / 1 (cluster/deposit),,hard,stone,False,False,,NONE,,Surface patch mesh; can be decal-like / thin layer,geology:ore:iron;VEIN;shape:deposit,,hematite vein deposit,地质/矿/铁,,
hematite_crystal_block,hematite crystal block,geology:ore:iron,hematite,crystal,block,OPAQUE,OPAQUE,False,True,full,CUBE,full,"0,0,0","1,1,1",,False,False,6 (block) / 1 (cluster/deposit),,hard,stone,False,False,,NONE,,Axis-aligned cube; face culling; collision full cube,geology:ore:iron;CRYSTAL;shape:block,hematitecrystal块,hematite crystal block / hematitecrystal块,地质/矿/铁,,
hematite_crystal_cluster,hematite crystal cluster,geology:ore:iron,hematite,crystal,cluster,CUTOUT,CUTOUT,False,False,none,CLUSTER,none,,,any,True,False,6 (block) / 1 (cluster/deposit),face_attach,hard,stone,False,False,,NONE,,Block-model cluster protrusion; needs face attachment,geology:ore:iron;CRYSTAL;shape:cluster,,hematite crystal cluster,地质/矿/铁,,
hematite_crystal_deposit,hematite crystal deposit,geology:ore:iron,hematite,crystal,deposit,CUTOUT,CUTOUT,False,False,none,DEPOSIT_PATCH,none,,,top,True,False,6 (block) / 1 (cluster/deposit),,hard,stone,False,False,,NONE,,Surface patch mesh; can be decal-like / thin layer,geology:ore:iron;CRYSTAL;shape:deposit,,hematite crystal deposit,地质/矿/铁,,
magnetite_ore_block,magnetite ore block,geology:ore:iron,magnetite,ore,block,OPAQUE,OPAQUE,False,True,full,CUBE,full,"0,0,0","1,1,1",,False,False,6 (block) / 1 (cluster/deposit),,hard,stone,False,False,,NONE,,Axis-aligned cube; face culling; collision full cube,geology:ore:iron;ORE;shape:block,magnetite矿块,magnetite ore block / magnetite矿块,地质/矿/铁,,矿
magnetite_ore_cluster,magnetite ore cluster,geology:ore:iron,magnetite,ore,cluster,CUTOUT,CUTOUT,False,False,none,CLUSTER,none,,,any,True,False,6 (block) / 1 (cluster/deposit),face_attach,hard,stone,False,False,,NONE,,Block-model cluster protrusion; needs face attachment,geology:ore:iron;ORE;shape:cluster,magnetite矿cluster,magnetite ore cluster / magnetite矿cluster,地质/矿/铁,,矿
magnetite_ore_deposit,magnetite ore deposit,geology:ore:iron,magnetite,ore,deposit,CUTOUT,CUTOUT,False,False,none,DEPOSIT_PATCH,none,,,top,True,False,6 (block) / 1 (cluster/deposit),,hard,stone,False,False,,NONE,,Surface patch mesh; can be decal-like / thin layer,geology:ore:iron;ORE;shape:deposit,magnetite矿deposit,magnetite ore deposit / magnetite矿deposit,地质/矿/铁,,矿
magnetite_rich_ore_block,magnetite rich_ore block,geology:ore:iron,magnetite,rich_ore,block,OPAQUE,OPAQUE,False,True,full,CUBE,full,"0,0,0","1,1,1",,False,False,6 (block) / 1 (cluster/deposit),,hard,stone,False,False,,NONE,,Axis-aligned cube; face culling; collision full cube,geology:ore:iron;RICH_ORE;shape:block,magnetiterich矿块,magnetite rich_ore block / magnetiterich矿块,地质/矿/铁,,rich矿
magnetite_rich_ore_cluster,magnetite rich_ore cluster,geology:ore:iron,magnetite,rich_ore,cluster,CUTOUT,CUTOUT,False,False,none,CLUSTER,none,,,any,True,False,6 (block) / 1 (cluster/deposit),face_attach,hard,stone,False,False,,NONE,,Block-model cluster protrusion; needs face attachment,geology:ore:iron;RICH_ORE;shape:cluster,magnetiterich矿cluster,magnetite rich_ore cluster / magnetiterich矿cluster,地质/矿/铁,,rich矿
magnetite_rich_ore_deposit,magnetite rich_ore deposit,geology:ore:iron,magnetite,rich_ore,deposit,CUTOUT,CUTOUT,False,False,none,DEPOSIT_PATCH,none,,,top,True,False,6 (block) / 1 (cluster/deposit),,hard,stone,False,False,,NONE,,Surface patch mesh; can be decal-like / thin layer,geology:ore:iron;RICH_ORE;shape:deposit,magnetiterich矿deposit,magnetite rich_ore deposit / magnetiterich矿deposit,地质/矿/铁,,rich矿
magnetite_vein_block,magnetite vein block,geology:ore:iron,magnetite,vein,block,OPAQUE,OPAQUE,False,True,full,CUBE,full,"0,0,0","1,1,1",,False,False,6 (block) / 1 (cluster/deposit),,hard,stone,False,False,,NONE,,Axis-aligned cube; face culling; collision full cube,geology:ore:iron;VEIN;shape:block,magnetitevein块,magnetite vein block / magnetitevein块,地质/矿/铁,,
magnetite_vein_cluster,magnetite vein cluster,geology:ore:iron,magnetite,vein,cluster,CUTOUT,CUTOUT,False,False,none,CLUSTER,none,,,any,True,False,6 (block) / 1 (cluster/deposit),face_attach,hard,stone,False,False,,NONE,,Block-model cluster protrusion; needs face attachment,geology:ore:iron;VEIN;shape:cluster,,magnetite vein cluster,地质/矿/铁,,
magnetite_vein_deposit,magnetite vein deposit,geology:ore:iron,magnetite,vein,deposit,CUTOUT,CUTOUT,False,False,none,DEPOSIT_PATCH,none,,,top,True,False,6 (block) / 1 (cluster/deposit),,hard,stone,False,False,,NONE,,Surface patch mesh; can be decal-like / thin layer,geology:ore:iron;VEIN;shape:deposit,,magnetite vein deposit,地质/矿/铁,,
magnetite_crystal_block,magnetite crystal block,geology:ore:iron,magnetite,crystal,block,OPAQUE,OPAQUE,False,True,full,CUBE,full,"0,0,0","1,1,1",,False,False,6 (block) / 1 (cluster/deposit),,hard,stone,False,False,,NONE,,Axis-aligned cube; face culling; collision full cube,geology:ore:iron;CRYSTAL;shape:block,magnetitecrystal块,magnetite crystal block / magnetitecrystal块,地质/矿/铁,,
magnetite_crystal_cluster,magnetite crystal cluster,geology:ore:iron,magnetite,crystal,cluster,CUTOUT,CUTOUT,False,False,none,CLUSTER,none,,,any,True,False,6 (block) / 1 (cluster/deposit),face_attach,hard,stone,False,False,,NONE,,Block-model cluster protrusion; needs face attachment,geology:ore:iron;CRYSTAL;shape:cluster,,magnetite crystal cluster,地质/矿/铁,,
magnetite_crystal_deposit,magnetite crystal deposit,geology:ore:iron,magnetite,crystal,deposit,CUTOUT,CUTOUT,False,False,none,DEPOSIT_PATCH,none,,,top,True,False,6 (block) / 1 (cluster/deposit),,hard,stone,False,False,,NONE,,Surface patch mesh; can be decal-like / thin layer,geology:ore:iron;CRYSTAL;shape:deposit,,magnetite crystal deposit,地质/矿/铁,,
limonite_ore_block,limonite ore block,geology:ore:iron,limonite,ore,block,OPAQUE,OPAQUE,False,True,full,CUBE,full,"0,0,0","1,1,1",,False,False,6 (block) / 1 (cluster/deposit),,hard,stone,False,False,,NONE,,Axis-aligned cube; face culling; collision full cube,geology:ore:iron;ORE;shape:block,limonite矿块,limonite ore block / limonite矿块,地质/矿/铁,,矿
limonite_ore_cluster,limonite ore cluster,geology:ore:iron,limonite,ore,cluster,CUTOUT,CUTOUT,False,False,none,CLUSTER,none,,,any,True,False,6 (block) / 1 (cluster/deposit),face_attach,hard,stone,False,False,,NONE,,Block-model cluster protrusion; needs face attachment,geology:ore:iron;ORE;shape:cluster,limonite矿cluster,limonite ore cluster / limonite矿cluster,地质/矿/铁,,矿
limonite_ore_deposit,limonite ore deposit,geology:ore:iron,limonite,ore,deposit,CUTOUT,CUTOUT,False,False,none,DEPOSIT_PATCH,none,,,top,True,False,6 (block) / 1 (cluster/deposit),,hard,stone,False,False,,NONE,,Surface patch mesh; can be decal-like / thin layer,geology:ore:iron;ORE;shape:deposit,limonite矿deposit,limonite ore deposit / limonite矿deposit,地质/矿/铁,,矿
limonite_rich_ore_block,limonite rich_ore block,geology:ore:iron,limonite,rich_ore,block,OPAQUE,OPAQUE,False,True,full,CUBE,full,"0,0,0","1,1,1",,False,False,6 (block) / 1 (cluster/deposit),,hard,stone,False,False,,NONE,,Axis-aligned cube; face culling; collision full cube,geology:ore:iron;RICH_ORE;shape:block,limoniterich矿块,limonite rich_ore block / limoniterich矿块,地质/矿/铁,,rich矿
limonite_rich_ore_cluster,limonite rich_ore cluster,geology:ore:iron,limonite,rich_ore,cluster,CUTOUT,CUTOUT,False,False,none,CLUSTER,none,,,any,True,False,6 (block) / 1 (cluster/deposit),face_attach,hard,stone,False,False,,NONE,,Block-model cluster protrusion; needs face attachment,geology:ore:iron;RICH_ORE;shape:cluster,limoniterich矿cluster,limonite rich_ore cluster / limoniterich矿cluster,地质/矿/铁,,rich矿
limonite_rich_ore_deposit,limonite rich_ore deposit,geology:ore:iron,limonite,rich_ore,deposit,CUTOUT,CUTOUT,False,False,none,DEPOSIT_PATCH,none,,,top,True,False,6 (block) / 1 (cluster/deposit),,hard,stone,False,False,,NONE,,Surface patch mesh; can be decal-like / thin layer,geology:ore:iron;RICH_ORE;shape:deposit,limoniterich矿deposit,limonite rich_ore deposit / limoniterich矿deposit,地质/矿/铁,,rich矿
limonite_vein_block,limonite vein block,geology:ore:iron,limonite,vein,block,OPAQUE,OPAQUE,False,True,full,CUBE,full,"0,0,0","1,1,1",,False,False,6 (block) / 1 (cluster/deposit),,hard,stone,False,False,,NONE,,Axis-aligned cube; face culling; collision full cube,geology:ore:iron;VEIN;shape:block,limonitevein块,limonite vein block / limonitevein块,地质/矿/铁,,
limonite_vein_cluster,limonite vein cluster,geology:ore:iron,limonite,vein,cluster,CUTOUT,CUTOUT,False,False,none,CLUSTER,none,,,any,True,False,6 (block) / 1 (cluster/deposit),face_attach,hard,stone,False,False,,NONE,,Block-model cluster protrusion; needs face attachment,geology:ore:iron;VEIN;shape:cluster,,limonite vein cluster,地质/矿/铁,,
limonite_vein_deposit,limonite vein deposit,geology:ore:iron,limonite,vein,deposit,CUTOUT,CUTOUT,False,False,none,DEPOSIT_PATCH,none,,,top,True,False,6 (block) / 1 (cluster/deposit),,hard,stone,False,False,,NONE,,Surface patch mesh; can be decal-like / thin layer,geology:ore:iron;VEIN;shape:deposit,,limonite vein deposit,地质/矿/铁,,
limonite_crystal_block,limonite crystal block,geology:ore:iron,limonite,crystal,block,OPAQUE,OPAQUE,False,True,full,CUBE,full,"0,0,0","1,1,1",,False,False,6 (block) / 1 (cluster/deposit),,hard,stone,False,False,,NONE,,Axis-aligned cube; face culling; collision full cube,geology:ore:iron;CRYSTAL;shape:block,limonitecrystal块,limonite crystal block / limonitecrystal块,地质/矿/铁,,
limonite_crystal_cluster,limonite crystal cluster,geology:ore:iron,limonite,crystal,cluster,CUTOUT,CUTOUT,False,False,none,CLUSTER,none,,,any,True,False,6 (block) / 1 (cluster/deposit),face_attach,hard,stone,False,False,,NONE,,Block-model cluster protrusion; needs face attachment,geology:ore:iron;CRYSTAL;shape:cluster,,limonite crystal cluster,地质/矿/铁,,
limonite_crystal_deposit,limonite crystal deposit,geology:ore:iron,limonite,crystal,deposit,CUTOUT,CUTOUT,False,False,none,DEPOSIT_PATCH,none,,,top,True,False,6 (block) / 1 (cluster/deposit),,hard,stone,False,False,,NONE,,Surface patch mesh; can be decal-like / thin layer,geology:ore:iron;CRYSTAL;shape:deposit,,limonite crystal deposit,地质/矿/铁,,
chalcopyrite_ore_block,chalcopyrite ore block,geology:ore:copper,chalcopyrite,ore,block,OPAQUE,OPAQUE,False,True,full,CUBE,full,"0,0,0","1,1,1",,False,False,6 (block) / 1 (cluster/deposit),,hard,stone,False,False,,NONE,,Axis-aligned cube; face culling; collision full cube,geology:ore:copper;ORE;shape:block,chalcopyrite矿块,chalcopyrite ore block / chalcopyrite矿块,地质/矿/铜,,矿
chalcopyrite_ore_cluster,chalcopyrite ore cluster,geology:ore:copper,chalcopyrite,ore,cluster,CUTOUT,CUTOUT,False,False,none,CLUSTER,none,,,any,True,False,6 (block) / 1 (cluster/deposit),face_attach,hard,stone,False,False,,NONE,,Block-model cluster protrusion; needs face attachment,geology:ore:copper;ORE;shape:cluster,chalcopyrite矿cluster,chalcopyrite ore cluster / chalcopyrite矿cluster,地质/矿/铜,,矿
chalcopyrite_ore_deposit,chalcopyrite ore deposit,geology:ore:copper,chalcopyrite,ore,deposit,CUTOUT,CUTOUT,False,False,none,DEPOSIT_PATCH,none,,,top,True,False,6 (block) / 1 (cluster/deposit),,hard,stone,False,False,,NONE,,Surface patch mesh; can be decal-like / thin layer,geology:ore:copper;ORE;shape:deposit,chalcopyrite矿deposit,chalcopyrite ore deposit / chalcopyrite矿deposit,地质/矿/铜,,矿
chalcopyrite_rich_ore_block,chalcopyrite rich_ore block,geology:ore:copper,chalcopyrite,rich_ore,block,OPAQUE,OPAQUE,False,True,full,CUBE,full,"0,0,0","1,1,1",,False,False,6 (block) / 1 (cluster/deposit),,hard,stone,False,False,,NONE,,Axis-aligned cube; face culling; collision full cube,geology:ore:copper;RICH_ORE;shape:block,chalcopyriterich矿块,chalcopyrite rich_ore block / chalcopyriterich矿块,地质/矿/铜,,rich矿
chalcopyrite_rich_ore_cluster,chalcopyrite rich_ore cluster,geology:ore:copper,chalcopyrite,rich_ore,cluster,CUTOUT,CUTOUT,False,False,none,CLUSTER,none,,,any,True,False,6 (block) / 1 (cluster/deposit),face_attach,hard,stone,False,False,,NONE,,Block-model cluster protrusion; needs face attachment,geology:ore:copper;RICH_ORE;shape:cluster,chalcopyriterich矿cluster,chalcopyrite rich_ore cluster / chalcopyriterich矿cluster,地质/矿/铜,,rich矿
chalcopyrite_rich_ore_deposit,chalcopyrite rich_ore deposit,geology:ore:copper,chalcopyrite,rich_ore,deposit,CUTOUT,CUTOUT,False,False,none,DEPOSIT_PATCH,none,,,top,True,False,6 (block) / 1 (cluster/deposit),,hard,stone,False,False,,NONE,,Surface patch mesh; can be decal-like / thin layer,geology:ore:copper;RICH_ORE;shape:deposit,chalcopyriterich矿deposit,chalcopyrite rich_ore deposit / chalcopyriterich矿deposit,地质/矿/铜,,rich矿
chalcopyrite_vein_block,chalcopyrite vein block,geology:ore:copper,chalcopyrite,vein,block,OPAQUE,OPAQUE,False,True,full,CUBE,full,"0,0,0","1,1,1",,False,False,6 (block) / 1 (cluster/deposit),,hard,stone,False,False,,NONE,,Axis-aligned cube; face culling; collision full cube,geology:ore:copper;VEIN;shape:block,chalcopyritevein块,chalcopyrite vein block / chalcopyritevein块,地质/矿/铜,,
