block_id,display_name,category,material,variant,shape,render_bucket,alpha_mode,needs_sorting,occludes,occlusion_mode,mesh_profile,collision_kind,aabb_min,aabb_max,attach_faces,requires_support,double_sided,tex_layers,state_params,hardness_class,sound_class,flammable,requires_water,tint_mode,growth_rule_id,growth_params_json,mesh_notes,tags
gravel_moist_pile,gravel moist pile,geology:soil_sediment,gravel,moist,pile,CUTOUT,CUTOUT,false,False,none,PILE_LOW,pile,"0,0,0","1,0.25,1",top,true,false,6 (block) / 1 (layer/pile),,soft,soil,false,false,,NONE,,Low mound mesh; collision 0.25 height; blends edges,geology:soil_sediment;MOIST;shape:pile
gravel_rich_block,gravel rich block,geology:soil_sediment,gravel,rich,block,OPAQUE,OPAQUE,false,True,full,CUBE,full,"0,0,0","1,1,1",,false,false,6 (block) / 1 (layer/pile),,soft,soil,false,false,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:soil_sediment;RICH;shape:block
gravel_rich_layer,gravel rich layer,geology:soil_sediment,gravel,rich,layer,CUTOUT,CUTOUT,false,False,none,LAYERED_1_8,layered,"0,0,0","1,(layers/8),1",top,true,false,6 (block) / 1 (layer/pile),layers(1-8),soft,soil,false,false,,NONE,,Layered mesh: 1–8 layers; height = n/8; like snow,geology:soil_sediment;RICH;shape:layer
gravel_rich_pile,gravel rich pile,geology:soil_sediment,gravel,rich,pile,CUTOUT,CUTOUT,false,False,none,PILE_LOW,pile,"0,0,0","1,0.25,1",top,true,false,6 (block) / 1 (layer/pile),,soft,soil,false,false,,NONE,,Low mound mesh; collision 0.25 height; blends edges,geology:soil_sediment;RICH;shape:pile
gravel_compacted_block,gravel compacted block,geology:soil_sediment,gravel,compacted,block,OPAQUE,OPAQUE,false,True,full,CUBE,full,"0,0,0","1,1,1",,false,false,6 (block) / 1 (layer/pile),,soft,soil,false,false,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:soil_sediment;COMPACTED;shape:block
gravel_compacted_layer,gravel compacted layer,geology:soil_sediment,gravel,compacted,layer,CUTOUT,CUTOUT,false,False,none,LAYERED_1_8,layered,"0,0,0","1,(layers/8),1",top,true,false,6 (block) / 1 (layer/pile),layers(1-8),soft,soil,false,false,,NONE,,Layered mesh: 1–8 layers; height = n/8; like snow,geology:soil_sediment;COMPACTED;shape:layer
gravel_compacted_pile,gravel compacted pile,geology:soil_sediment,gravel,compacted,pile,CUTOUT,CUTOUT,false,False,none,PILE_LOW,pile,"0,0,0","1,0.25,1",top,true,false,6 (block) / 1 (layer/pile),,soft,soil,false,false,,NONE,,Low mound mesh; collision 0.25 height; blends edges,geology:soil_sediment;COMPACTED;shape:pile
clay_dry_block,clay dry block,geology:soil_sediment,clay,dry,block,OPAQUE,OPAQUE,false,True,full,CUBE,full,"0,0,0","1,1,1",,false,false,6 (block) / 1 (layer/pile),,soft,soil,false,false,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:soil_sediment;DRY;shape:block
clay_dry_layer,clay dry layer,geology:soil_sediment,clay,dry,layer,CUTOUT,CUTOUT,false,False,none,LAYERED_1_8,layered,"0,0,0","1,(layers/8),1",top,true,false,6 (block) / 1 (layer/pile),layers(1-8),soft,soil,false,false,,NONE,,Layered mesh: 1–8 layers; height = n/8; like snow,geology:soil_sediment;DRY;shape:layer
clay_dry_pile,clay dry pile,geology:soil_sediment,clay,dry,pile,CUTOUT,CUTOUT,false,False,none,PILE_LOW,pile,"0,0,0","1,0.25,1",top,true,false,6 (block) / 1 (layer/pile),,soft,soil,false,false,,NONE,,Low mound mesh; collision 0.25 height; blends edges,geology:soil_sediment;DRY;shape:pile
clay_moist_block,clay moist block,geology:soil_sediment,clay,moist,block,OPAQUE,OPAQUE,false,True,full,CUBE,full,"0,0,0","1,1,1",,false,false,6 (block) / 1 (layer/pile),,soft,soil,false,false,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:soil_sediment;MOIST;shape:block
clay_moist_layer,clay moist layer,geology:soil_sediment,clay,moist,layer,CUTOUT,CUTOUT,false,False,none,LAYERED_1_8,layered,"0,0,0","1,(layers/8),1",top,true,false,6 (block) / 1 (layer/pile),layers(1-8),soft,soil,false,false,,NONE,,Layered mesh: 1–8 layers; height = n/8; like snow,geology:soil_sediment;MOIST;shape:layer
clay_moist_pile,clay moist pile,geology:soil_sediment,clay,moist,pile,CUTOUT,CUTOUT,false,False,none,PILE_LOW,pile,"0,0,0","1,0.25,1",top,true,false,6 (block) / 1 (layer/pile),,soft,soil,false,false,,NONE,,Low mound mesh; collision 0.25 height; blends edges,geology:soil_sediment;MOIST;shape:pile
clay_rich_block,clay rich block,geology:soil_sediment,clay,rich,block,OPAQUE,OPAQUE,false,True,full,CUBE,full,"0,0,0","1,1,1",,false,false,6 (block) / 1 (layer/pile),,soft,soil,false,false,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:soil_sediment;RICH;shape:block
clay_rich_layer,clay rich layer,geology:soil_sediment,clay,rich,layer,CUTOUT,CUTOUT,false,False,none,LAYERED_1_8,layered,"0,0,0","1,(layers/8),1",top,true,false,6 (block) / 1 (layer/pile),layers(1-8),soft,soil,false,false,,NONE,,Layered mesh: 1–8 layers; height = n/8; like snow,geology:soil_sediment;RICH;shape:layer
clay_rich_pile,clay rich pile,geology:soil_sediment,clay,rich,pile,CUTOUT,CUTOUT,false,False,none,PILE_LOW,pile,"0,0,0","1,0.25,1",top,true,false,6 (block) / 1 (layer/pile),,soft,soil,false,false,,NONE,,Low mound mesh; collision 0.25 height; blends edges,geology:soil_sediment;RICH;shape:pile
clay_compacted_block,clay compacted block,geology:soil_sediment,clay,compacted,block,OPAQUE,OPAQUE,false,True,full,CUBE,full,"0,0,0","1,1,1",,false,false,6 (block) / 1 (layer/pile),,soft,soil,false,false,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:soil_sediment;COMPACTED;shape:block
clay_compacted_layer,clay compacted layer,geology:soil_sediment,clay,compacted,layer,CUTOUT,CUTOUT,false,False,none,LAYERED_1_8,layered,"0,0,0","1,(layers/8),1",top,true,false,6 (block) / 1 (layer/pile),layers(1-8),soft,soil,false,false,,NONE,,Layered mesh: 1–8 layers; height = n/8; like snow,geology:soil_sediment;COMPACTED;shape:layer
clay_compacted_pile,clay compacted pile,geology:soil_sediment,clay,compacted,pile,CUTOUT,CUTOUT,false,False,none,PILE_LOW,pile,"0,0,0","1,0.25,1",top,true,false,6 (block) / 1 (layer/pile),,soft,soil,false,false,,NONE,,Low mound mesh; collision 0.25 height; blends edges,geology:soil_sediment;COMPACTED;shape:pile
silt_dry_block,silt dry block,geology:soil_sediment,silt,dry,block,OPAQUE,OPAQUE,false,True,full,CUBE,full,"0,0,0","1,1,1",,false,false,6 (block) / 1 (layer/pile),,soft,soil,false,false,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:soil_sediment;DRY;shape:block
silt_dry_layer,silt dry layer,geology:soil_sediment,silt,dry,layer,CUTOUT,CUTOUT,false,False,none,LAYERED_1_8,layered,"0,0,0","1,(layers/8),1",top,true,false,6 (block) / 1 (layer/pile),layers(1-8),soft,soil,false,false,,NONE,,Layered mesh: 1–8 layers; height = n/8; like snow,geology:soil_sediment;DRY;shape:layer
silt_dry_pile,silt dry pile,geology:soil_sediment,silt,dry,pile,CUTOUT,CUTOUT,false,False,none,PILE_LOW,pile,"0,0,0","1,0.25,1",top,true,false,6 (block) / 1 (layer/pile),,soft,soil,false,false,,NONE,,Low mound mesh; collision 0.25 height; blends edges,geology:soil_sediment;DRY;shape:pile
silt_moist_block,silt moist block,geology:soil_sediment,silt,moist,block,OPAQUE,OPAQUE,false,True,full,CUBE,full,"0,0,0","1,1,1",,false,false,6 (block) / 1 (layer/pile),,soft,soil,false,false,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:soil_sediment;MOIST;shape:block
silt_moist_layer,silt moist layer,geology:soil_sediment,silt,moist,layer,CUTOUT,CUTOUT,false,False,none,LAYERED_1_8,layered,"0,0,0","1,(layers/8),1",top,true,false,6 (block) / 1 (layer/pile),layers(1-8),soft,soil,false,false,,NONE,,Layered mesh: 1–8 layers; height = n/8; like snow,geology:soil_sediment;MOIST;shape:layer
silt_moist_pile,silt moist pile,geology:soil_sediment,silt,moist,pile,CUTOUT,CUTOUT,false,False,none,PILE_LOW,pile,"0,0,0","1,0.25,1",top,true,false,6 (block) / 1 (layer/pile),,soft,soil,false,false,,NONE,,Low mound mesh; collision 0.25 height; blends edges,geology:soil_sediment;MOIST;shape:pile
silt_rich_block,silt rich block,geology:soil_sediment,silt,rich,block,OPAQUE,OPAQUE,false,True,full,CUBE,full,"0,0,0","1,1,1",,false,false,6 (block) / 1 (layer/pile),,soft,soil,false,false,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:soil_sediment;RICH;shape:block
silt_rich_layer,silt rich layer,geology:soil_sediment,silt,rich,layer,CUTOUT,CUTOUT,false,False,none,LAYERED_1_8,layered,"0,0,0","1,(layers/8),1",top,true,false,6 (block) / 1 (layer/pile),layers(1-8),soft,soil,false,false,,NONE,,Layered mesh: 1–8 layers; height = n/8; like snow,geology:soil_sediment;RICH;shape:layer
silt_rich_pile,silt rich pile,geology:soil_sediment,silt,rich,pile,CUTOUT,CUTOUT,false,False,none,PILE_LOW,pile,"0,0,0","1,0.25,1",top,true,false,6 (block) / 1 (layer/pile),,soft,soil,false,false,,NONE,,Low mound mesh; collision 0.25 height; blends edges,geology:soil_sediment;RICH;shape:pile
silt_compacted_block,silt compacted block,geology:soil_sediment,silt,compacted,block,OPAQUE,OPAQUE,false,True,full,CUBE,full,"0,0,0","1,1,1",,false,false,6 (block) / 1 (layer/pile),,soft,soil,false,false,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:soil_sediment;COMPACTED;shape:block
silt_compacted_layer,silt compacted layer,geology:soil_sediment,silt,compacted,layer,CUTOUT,CUTOUT,false,False,none,LAYERED_1_8,layered,"0,0,0","1,(layers/8),1",top,true,false,6 (block) / 1 (layer/pile),layers(1-8),soft,soil,false,false,,NONE,,Layered mesh: 1–8 layers; height = n/8; like snow,geology:soil_sediment;COMPACTED;shape:layer
silt_compacted_pile,silt compacted pile,geology:soil_sediment,silt,compacted,pile,CUTOUT,CUTOUT,false,False,none,PILE_LOW,pile,"0,0,0","1,0.25,1",top,true,false,6 (block) / 1 (layer/pile),,soft,soil,false,false,,NONE,,Low mound mesh; collision 0.25 height; blends edges,geology:soil_sediment;COMPACTED;shape:pile
loam_dry_block,loam dry block,geology:soil_sediment,loam,dry,block,OPAQUE,OPAQUE,false,True,full,CUBE,full,"0,0,0","1,1,1",,false,false,6 (block) / 1 (layer/pile),,soft,soil,false,false,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:soil_sediment;DRY;shape:block
loam_dry_layer,loam dry layer,geology:soil_sediment,loam,dry,layer,CUTOUT,CUTOUT,false,False,none,LAYERED_1_8,layered,"0,0,0","1,(layers/8),1",top,true,false,6 (block) / 1 (layer/pile),layers(1-8),soft,soil,false,false,,NONE,,Layered mesh: 1–8 layers; height = n/8; like snow,geology:soil_sediment;DRY;shape:layer
loam_dry_pile,loam dry pile,geology:soil_sediment,loam,dry,pile,CUTOUT,CUTOUT,false,False,none,PILE_LOW,pile,"0,0,0","1,0.25,1",top,true,false,6 (block) / 1 (layer/pile),,soft,soil,false,false,,NONE,,Low mound mesh; collision 0.25 height; blends edges,geology:soil_sediment;DRY;shape:pile
loam_moist_block,loam moist block,geology:soil_sediment,loam,moist,block,OPAQUE,OPAQUE,false,True,full,CUBE,full,"0,0,0","1,1,1",,false,false,6 (block) / 1 (layer/pile),,soft,soil,false,false,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:soil_sediment;MOIST;shape:block
loam_moist_layer,loam moist layer,geology:soil_sediment,loam,moist,layer,CUTOUT,CUTOUT,false,False,none,LAYERED_1_8,layered,"0,0,0","1,(layers/8),1",top,true,false,6 (block) / 1 (layer/pile),layers(1-8),soft,soil,false,false,,NONE,,Layered mesh: 1–8 layers; height = n/8; like snow,geology:soil_sediment;MOIST;shape:layer
loam_moist_pile,loam moist pile,geology:soil_sediment,loam,moist,pile,CUTOUT,CUTOUT,false,False,none,PILE_LOW,pile,"0,0,0","1,0.25,1",top,true,false,6 (block) / 1 (layer/pile),,soft,soil,false,false,,NONE,,Low mound mesh; collision 0.25 height; blends edges,geology:soil_sediment;MOIST;shape:pile
loam_rich_block,loam rich block,geology:soil_sediment,loam,rich,block,OPAQUE,OPAQUE,false,True,full,CUBE,full,"0,0,0","1,1,1",,false,false,6 (block) / 1 (layer/pile),,soft,soil,false,false,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:soil_sediment;RICH;shape:block
loam_rich_layer,loam rich layer,geology:soil_sediment,loam,rich,layer,CUTOUT,CUTOUT,false,False,none,LAYERED_1_8,layered,"0,0,0","1,(layers/8),1",top,true,false,6 (block) / 1 (layer/pile),layers(1-8),soft,soil,false,false,,NONE,,Layered mesh: 1–8 layers; height = n/8; like snow,geology:soil_sediment;RICH;shape:layer
loam_rich_pile,loam rich pile,geology:soil_sediment,loam,rich,pile,CUTOUT,CUTOUT,false,False,none,PILE_LOW,pile,"0,0,0","1,0.25,1",top,true,false,6 (block) / 1 (layer/pile),,soft,soil,false,false,,NONE,,Low mound mesh; collision 0.25 height; blends edges,geology:soil_sediment;RICH;shape:pile
loam_compacted_block,loam compacted block,geology:soil_sediment,loam,compacted,block,OPAQUE,OPAQUE,false,True,full,CUBE,full,"0,0,0","1,1,1",,false,false,6 (block) / 1 (layer/pile),,soft,soil,false,false,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:soil_sediment;COMPACTED;shape:block
loam_compacted_layer,loam compacted layer,geology:soil_sediment,loam,compacted,layer,CUTOUT,CUTOUT,false,False,none,LAYERED_1_8,layered,"0,0,0","1,(layers/8),1",top,true,false,6 (block) / 1 (layer/pile),layers(1-8),soft,soil,false,false,,NONE,,Layered mesh: 1–8 layers; height = n/8; like snow,geology:soil_sediment;COMPACTED;shape:layer
loam_compacted_pile,loam compacted pile,geology:soil_sediment,loam,compacted,pile,CUTOUT,CUTOUT,false,False,none,PILE_LOW,pile,"0,0,0","1,0.25,1",top,true,false,6 (block) / 1 (layer/pile),,soft,soil,false,false,,NONE,,Low mound mesh; collision 0.25 height; blends edges,geology:soil_sediment;COMPACTED;shape:pile
sandy_loam_dry_block,sandy_loam dry block,geology:soil_sediment,sandy_loam,dry,block,OPAQUE,OPAQUE,false,True,full,CUBE,full,"0,0,0","1,1,1",,false,false,6 (block) / 1 (layer/pile),,soft,soil,false,false,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:soil_sediment;DRY;shape:block
sandy_loam_dry_layer,sandy_loam dry layer,geology:soil_sediment,sandy_loam,dry,layer,CUTOUT,CUTOUT,false,False,none,LAYERED_1_8,layered,"0,0,0","1,(layers/8),1",top,true,false,6 (block) / 1 (layer/pile),layers(1-8),soft,soil,false,false,,NONE,,Layered mesh: 1–8 layers; height = n/8; like snow,geology:soil_sediment;DRY;shape:layer
sandy_loam_dry_pile,sandy_loam dry pile,geology:soil_sediment,sandy_loam,dry,pile,CUTOUT,CUTOUT,false,False,none,PILE_LOW,pile,"0,0,0","1,0.25,1",top,true,false,6 (block) / 1 (layer/pile),,soft,soil,false,false,,NONE,,Low mound mesh; collision 0.25 height; blends edges,geology:soil_sediment;DRY;shape:pile
sandy_loam_moist_block,sandy_loam moist block,geology:soil_sediment,sandy_loam,moist,block,OPAQUE,OPAQUE,false,True,full,CUBE,full,"0,0,0","1,1,1",,false,false,6 (block) / 1 (layer/pile),,soft,soil,false,false,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:soil_sediment;MOIST;shape:block
sandy_loam_moist_layer,sandy_loam moist layer,geology:soil_sediment,sandy_loam,moist,layer,CUTOUT,CUTOUT,false,False,none,LAYERED_1_8,layered,"0,0,0","1,(layers/8),1",top,true,false,6 (block) / 1 (layer/pile),layers(1-8),soft,soil,false,false,,NONE,,Layered mesh: 1–8 layers; height = n/8; like snow,geology:soil_sediment;MOIST;shape:layer
sandy_loam_moist_pile,sandy_loam moist pile,geology:soil_sediment,sandy_loam,moist,pile,CUTOUT,CUTOUT,false,False,none,PILE_LOW,pile,"0,0,0","1,0.25,1",top,true,false,6 (block) / 1 (layer/pile),,soft,soil,false,false,,NONE,,Low mound mesh; collision 0.25 height; blends edges,geology:soil_sediment;MOIST;shape:pile
sandy_loam_rich_block,sandy_loam rich block,geology:soil_sediment,sandy_loam,rich,block,OPAQUE,OPAQUE,false,True,full,CUBE,full,"0,0,0","1,1,1",,false,false,6 (block) / 1 (layer/pile),,soft,soil,false,false,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:soil_sediment;RICH;shape:block
sandy_loam_rich_layer,sandy_loam rich layer,geology:soil_sediment,sandy_loam,rich,layer,CUTOUT,CUTOUT,false,False,none,LAYERED_1_8,layered,"0,0,0","1,(layers/8),1",top,true,false,6 (block) / 1 (layer/pile),layers(1-8),soft,soil,false,false,,NONE,,Layered mesh: 1–8 layers; height = n/8; like snow,geology:soil_sediment;RICH;shape:layer
sandy_loam_rich_pile,sandy_loam rich pile,geology:soil_sediment,sandy_loam,rich,pile,CUTOUT,CUTOUT,false,False,none,PILE_LOW,pile,"0,0,0","1,0.25,1",top,true,false,6 (block) / 1 (layer/pile),,soft,soil,false,false,,NONE,,Low mound mesh; collision 0.25 height; blends edges,geology:soil_sediment;RICH;shape:pile
sandy_loam_compacted_block,sandy_loam compacted block,geology:soil_sediment,sandy_loam,compacted,block,OPAQUE,OPAQUE,false,True,full,CUBE,full,"0,0,0","1,1,1",,false,false,6 (block) / 1 (layer/pile),,soft,soil,false,false,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:soil_sediment;COMPACTED;shape:block
sandy_loam_compacted_layer,sandy_loam compacted layer,geology:soil_sediment,sandy_loam,compacted,layer,CUTOUT,CUTOUT,false,False,none,LAYERED_1_8,layered,"0,0,0","1,(layers/8),1",top,true,false,6 (block) / 1 (layer/pile),layers(1-8),soft,soil,false,false,,NONE,,Layered mesh: 1–8 layers; height = n/8; like snow,geology:soil_sediment;COMPACTED;shape:layer
sandy_loam_compacted_pile,sandy_loam compacted pile,geology:soil_sediment,sandy_loam,compacted,pile,CUTOUT,CUTOUT,false,False,none,PILE_LOW,pile,"0,0,0","1,0.25,1",top,true,false,6 (block) / 1 (layer/pile),,soft,soil,false,false,,NONE,,Low mound mesh; collision 0.25 height; blends edges,geology:soil_sediment;COMPACTED;shape:pile
clay_loam_dry_block,clay_loam dry block,geology:soil_sediment,clay_loam,dry,block,OPAQUE,OPAQUE,false,True,full,CUBE,full,"0,0,0","1,1,1",,false,false,6 (block) / 1 (layer/pile),,soft,soil,false,false,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:soil_sediment;DRY;shape:block
clay_loam_dry_layer,clay_loam dry layer,geology:soil_sediment,clay_loam,dry,layer,CUTOUT,CUTOUT,false,False,none,LAYERED_1_8,layered,"0,0,0","1,(layers/8),1",top,true,false,6 (block) / 1 (layer/pile),layers(1-8),soft,soil,false,false,,NONE,,Layered mesh: 1–8 layers; height = n/8; like snow,geology:soil_sediment;DRY;shape:layer
clay_loam_dry_pile,clay_loam dry pile,geology:soil_sediment,clay_loam,dry,pile,CUTOUT,CUTOUT,false,False,none,PILE_LOW,pile,"0,0,0","1,0.25,1",top,true,false,6 (block) / 1 (layer/pile),,soft,soil,false,false,,NONE,,Low mound mesh; collision 0.25 height; blends edges,geology:soil_sediment;DRY;shape:pile
clay_loam_moist_block,clay_loam moist block,geology:soil_sediment,clay_loam,moist,block,OPAQUE,OPAQUE,false,True,full,CUBE,full,"0,0,0","1,1,1",,false,false,6 (block) / 1 (layer/pile),,soft,soil,false,false,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:soil_sediment;MOIST;shape:block
